PostalCode,District,Sector,Region,PlanningArea,Latitude,Longitude
419902,14,41,East Region,Bedok,1.319214607,103.91395
388605,14,38,Central Region,Geylang,1.313188462,103.8783846
388261,14,38,Central Region,Geylang,1.316103163,103.8833589
389557,14,38,Central Region,Geylang,1.314150013,103.8885449
388058,14,38,Central Region,Geylang,1.314094253,103.8858614
388059,14,38,Central Region,Geylang,1.314094254,103.8858614
388188,14,38,Central Region,Geylang,1.316064913,103.8837117
399696,14,39,Central Region,Geylang,1.309408647,103.8778671
388262,14,38,Central Region,Geylang,1.316154733,103.8833681
398213,14,39,Central Region,Geylang,1.31336434,103.8875974
419505,14,41,East Region,Bedok,1.321051205,103.9055123
388040,14,38,Central Region,Geylang,1.314681183,103.8874756
417064,14,41,East Region,Bedok,1.32056913,103.9095453
397660,14,39,Central Region,Geylang,1.31119152,103.8808484
417782,14,41,East Region,Bedok,1.318690302,103.9061597
419702,14,41,Central Region,Geylang,1.316209526,103.8989418
399433,14,39,Central Region,Geylang,1.312002153,103.8829572
419892,14,41,East Region,Bedok,1.319405107,103.9130769
399746,14,39,Central Region,Geylang,1.311032761,103.8866301
388760,14,38,Central Region,Geylang,1.312863561,103.8765818
398579,14,39,Central Region,Geylang,1.311678859,103.8842372
417780,14,41,East Region,Bedok,1.318706351,103.9062755
417779,14,41,East Region,Bedok,1.318714138,103.9063331
398885,14,39,Central Region,Geylang,1.310919876,103.8797422
399692,14,39,Central Region,Geylang,1.30926495,103.8777003
399430,14,39,Central Region,Geylang,1.312398635,103.882957
398228,14,39,Central Region,Geylang,1.312890687,103.8880278
419755,14,41,East Region,Bedok,1.318068794,103.9064313
399078,14,39,Central Region,Geylang,1.311730731,103.8771558
416329,14,41,East Region,Bedok,1.321876968,103.917809
389391,14,38,Central Region,Geylang,1.31288368,103.8825721
389559,14,38,Central Region,Geylang,1.314150013,103.8885449
416316,14,41,East Region,Bedok,1.322225314,103.918196
419824,14,41,Central Region,Geylang,1.318256801,103.9102293
399428,14,39,Central Region,Geylang,1.312003664,103.883012
398884,14,39,Central Region,Geylang,1.310919876,103.8797422
388192,14,38,Central Region,Geylang,1.316291014,103.8837284
417654,14,41,East Region,Bedok,1.328645076,103.914553
398880,14,39,Central Region,Geylang,1.311389244,103.880156
389799,14,38,Central Region,Geylang,1.31353536,103.8823629
418945,14,41,East Region,Bedok,1.320232457,103.912108
437433,15,43,Central Region,Kallang,1.295454955,103.8671497
457269,15,45,East Region,Bedok,1.313388863,103.9263578
457268,15,45,East Region,Bedok,1.318379925,103.9246071
437436,15,43,Central Region,Kallang,1.297086286,103.8668988
437434,15,43,Central Region,Kallang,1.296479019,103.8664189
437936,15,43,Central Region,Marine Parade,1.296709411,103.8941916
436919,15,43,Central Region,Kallang,1.297551625,103.870602
436917,15,43,Central Region,Kallang,1.296732087,103.8706342
425569,15,42,East Region,Bedok,1.312231854,103.9151871
425403,15,42,East Region,Bedok,1.311460723,103.9160694
458555,15,45,East Region,Bedok,1.30944628,103.9250258
437431,15,43,Central Region,Kallang,1.296609744,103.8670692
436914,15,43,Central Region,Kallang,1.296624037,103.8743045
457267,15,45,East Region,Bedok,1.318451896,103.9238664
437932,15,43,Central Region,Marine Parade,1.297692663,103.8944461
439829,15,43,Central Region,Marine Parade,1.298901539,103.8871516
436918,15,43,Central Region,Kallang,1.297570376,103.8722714
437885,15,43,Central Region,Marine Parade,1.296681855,103.8891001
426641,15,42,Central Region,Geylang,1.315596134,103.9001942
425537,15,42,East Region,Bedok,1.31255761,103.9129555
425312,15,42,East Region,Bedok,1.310127005,103.9104016
459107,15,45,East Region,Bedok,1.312914967,103.9247217
426278,15,42,East Region,Bedok,1.318425774,103.9122356
425236,15,42,East Region,Bedok,1.310057837,103.9154831
425607,15,42,East Region,Bedok,1.31191104,103.9077212
424886,15,42,Central Region,Marine Parade,1.306344968,103.9011434
458554,15,45,East Region,Bedok,1.30944628,103.9250258
436920,15,43,Central Region,Kallang,1.297874078,103.8702579
425452,15,42,East Region,Bedok,1.311182496,103.9096582
426282,15,42,East Region,Bedok,1.318033723,103.9125809
437934,15,43,Central Region,Marine Parade,1.29706958,103.8951407
438686,15,43,Central Region,Geylang,1.311677425,103.8905239
426277,15,42,East Region,Bedok,1.31814998,103.9121894
425408,15,42,East Region,Bedok,1.310146476,103.9097945
455200,15,45,East Region,Bedok,1.312332517,103.9255413
437894,15,43,Central Region,Marine Parade,1.297681106,103.8897293
458553,15,45,East Region,Bedok,1.309426544,103.9252485
436904,15,43,Central Region,Kallang,1.297514306,103.8745145
457266,15,45,East Region,Bedok,1.318005249,103.923983
455231,15,45,East Region,Bedok,1.313662645,103.9286295
436916,15,43,Central Region,Kallang,1.297461917,103.8741483
458556,15,45,East Region,Bedok,1.30944628,103.9250258
436915,15,43,Central Region,Kallang,1.298022602,103.8744375
425525,15,42,East Region,Bedok,1.312244551,103.9117054
424244,15,42,Central Region,Marine Parade,1.3055682,103.9066966
437920,15,43,Central Region,Marine Parade,1.296531267,103.893419
457264,15,45,East Region,Bedok,1.317624528,103.9247768
438073,15,43,Central Region,Marine Parade,1.300132914,103.8887682
425770,15,42,East Region,Bedok,1.314046664,103.9146707
425050,15,42,Central Region,Marine Parade,1.309290018,103.9056798
438042,15,43,Central Region,Marine Parade,1.299837203,103.8887412
455294,15,45,East Region,Bedok,1.313126779,103.9263296
457265,15,45,East Region,Bedok,1.31752685,103.9242242
423742,15,42,Central Region,Marine Parade,1.30798582,103.90427
429986,15,42,Central Region,Marine Parade,1.303812336,103.9036042
459108,15,45,East Region,Bedok,1.312059282,103.9244498
436895,15,43,Central Region,Kallang,1.29996216,103.8829416
423687,15,42,Central Region,Marine Parade,1.309333818,103.9032973
425036,15,42,Central Region,Marine Parade,1.308710471,103.9061045
423686,15,42,Central Region,Marine Parade,1.309333818,103.9032973
457406,15,45,East Region,Bedok,1.311398228,103.927478
457404,15,45,East Region,Bedok,1.311147083,103.9264569
457398,15,45,East Region,Bedok,1.311060553,103.9279625
457403,15,45,East Region,Bedok,1.3107241,103.9267878
423684,15,42,Central Region,Marine Parade,1.309333818,103.9032973
457399,15,45,East Region,Bedok,1.310440643,103.9283809
457401,15,45,East Region,Bedok,1.310805758,103.9272163
457400,15,45,East Region,Bedok,1.310188675,103.9281572
457402,15,45,East Region,Bedok,1.310112796,103.9269547
423683,15,42,Central Region,Marine Parade,1.309330487,103.9032991
455289,15,45,East Region,Bedok,1.313126779,103.9263296
427955,15,42,East Region,Bedok,1.314731431,103.9069098
439431,15,43,Central Region,Geylang,1.31271778,103.8952717
439444,15,43,Central Region,Geylang,1.312531317,103.8945818
424248,15,42,Central Region,Marine Parade,1.305375968,103.907719
428233,15,42,East Region,Bedok,1.318501248,103.9118078
436921,15,43,Central Region,Kallang,1.298089025,103.8710493
455291,15,45,East Region,Bedok,1.313126779,103.9263296
424301,15,42,Central Region,Geylang,1.313250766,103.9055165
424247,15,42,Central Region,Marine Parade,1.305489375,103.9074266
437083,15,43,Central Region,Marine Parade,1.305314495,103.8959381
427253,15,42,Central Region,Geylang,1.314317772,103.9020095
423491,15,42,East Region,Bedok,1.314419558,103.9149573
436892,15,43,Central Region,Kallang,1.299622925,103.8837766
424808,15,42,East Region,Bedok,1.306666654,103.9113985
429237,15,42,Central Region,Marine Parade,1.310705476,103.906124
436889,15,43,Central Region,Kallang,1.298843763,103.8838348
439204,15,43,Central Region,Geylang,1.309995999,103.8957613
427878,15,42,Central Region,Geylang,1.313742672,103.9043593
437745,15,43,Central Region,Marine Parade,1.300994031,103.8888526
437384,15,43,Central Region,Geylang,1.310486481,103.8938238
425354,15,42,East Region,Bedok,1.310798925,103.9129044
424774,15,42,Central Region,Marine Parade,1.309186414,103.9023362
439198,15,43,Central Region,Geylang,1.30995539,103.8953204
438818,15,43,Central Region,Marine Parade,1.308831403,103.8992978
424167,15,42,East Region,Bedok,1.308523602,103.9138805
455615,15,45,East Region,Bedok,1.312878569,103.9292592
438789,15,43,Central Region,Marine Parade,1.308484245,103.898495
436925,15,43,Central Region,Kallang,1.295991488,103.8706594
436927,15,43,Central Region,Kallang,1.296749742,103.871405
436928,15,43,Central Region,Kallang,1.297407538,103.8754381
436929,15,43,Central Region,Kallang,1.297691255,103.8758469
436922,15,43,Central Region,Kallang,1.295970748,103.8717504
436924,15,43,Central Region,Kallang,1.295696632,103.8703256
438798,15,43,Central Region,Geylang,1.3099537,103.8970739
438797,15,43,Central Region,Geylang,1.309953699,103.8970739
439193,15,43,Central Region,Geylang,1.309917518,103.8948385
424795,15,42,East Region,Bedok,1.307242097,103.9104675
436891,15,43,Central Region,Kallang,1.299181117,103.8838286
438769,15,43,Central Region,Marine Parade,1.30810425,103.8987554
425766,15,42,East Region,Bedok,1.313983864,103.9144456
425780,15,42,East Region,Bedok,1.312326277,103.9103924
456442,15,45,East Region,Bedok,1.312682824,103.9313714
436931,15,43,Central Region,Kallang,1.296704889,103.8724504
436607,15,43,Central Region,Kallang,1.295990386,103.8723666
429984,15,42,Central Region,Marine Parade,1.303359623,103.9038857
439422,15,43,Central Region,Geylang,1.312176275,103.8951171
437154,15,43,Central Region,Geylang,1.310695209,103.8938299
436608,15,43,Central Region,Kallang,1.296322264,103.8721156
425283,15,42,East Region,Bedok,1.309656188,103.9087978
426323,15,42,East Region,Bedok,1.317435353,103.910838
427705,15,42,Central Region,Marine Parade,1.304917794,103.9062402
436932,15,43,Central Region,Kallang,1.296769969,103.872784
436923,15,43,Central Region,Kallang,1.295945779,103.8713699
438865,15,43,Central Region,Marine Parade,1.307619269,103.8997154
423937,15,42,East Region,Bedok,1.306071064,103.9101743
423936,15,42,East Region,Bedok,1.306440823,103.9100624
423847,15,42,East Region,Bedok,1.310508486,103.9119653
428126,15,42,Central Region,Geylang,1.313050983,103.902229
438719,15,43,Central Region,Geylang,1.310096715,103.8977699
438772,15,43,Central Region,Marine Parade,1.307158673,103.8990829
439445,15,43,Central Region,Geylang,1.312122377,103.8946636
439423,15,43,Central Region,Geylang,1.311997544,103.8954536
424775,15,42,Central Region,Marine Parade,1.305874769,103.9039012
428099,15,42,Central Region,Geylang,1.313092471,103.901965
428121,15,42,Central Region,Geylang,1.312590918,103.9019952
428100,15,42,Central Region,Geylang,1.31328258,103.9020519
428122,15,42,Central Region,Geylang,1.313072743,103.9015686
428127,15,42,Central Region,Geylang,1.312560407,103.9017938
428125,15,42,Central Region,Geylang,1.313048486,103.9017943
428128,15,42,Central Region,Geylang,1.312591852,103.9015798
428124,15,42,Central Region,Geylang,1.312838647,103.9016762
428268,15,42,East Region,Bedok,1.307084329,103.9142779
428096,15,42,Central Region,Geylang,1.312770765,103.9014677
423484,15,42,East Region,Bedok,1.314630664,103.9144449
425971,15,42,East Region,Bedok,1.31435222,103.9145524
425307,15,42,East Region,Bedok,1.310740291,103.9096924
449297,15,44,Central Region,Marine Parade,1.301168756,103.9039314
449302,15,44,Central Region,Marine Parade,1.300819093,103.9037458
449298,15,44,Central Region,Marine Parade,1.301037263,103.9043283
449301,15,44,Central Region,Marine Parade,1.300200543,103.9039699
449300,15,44,Central Region,Marine Parade,1.300595666,103.9046047
425666,15,42,East Region,Bedok,1.312335874,103.9099501
439857,15,43,Central Region,Marine Parade,1.299053945,103.8994169
428522,15,42,Central Region,Geylang,1.31620465,103.9018617
424376,15,42,Central Region,Marine Parade,1.311784986,103.9060349
429974,15,42,Central Region,Geylang,1.312564812,103.8979865
424378,15,42,Central Region,Marine Parade,1.311505147,103.9060356
427071,15,42,Central Region,Geylang,1.313223997,103.9060345
436606,15,43,Central Region,Kallang,1.296422289,103.8728687
439069,15,43,Central Region,Kallang,1.300320219,103.8850976
423480,15,42,Central Region,Marine Parade,1.309452188,103.9028838
427317,15,42,Central Region,Geylang,1.314902236,103.9047096
427941,15,42,East Region,Bedok,1.314332238,103.9070959
456192,15,45,East Region,Bedok,1.315656254,103.9192457
449303,15,44,East Region,Bedok,1.311529613,103.9335082
427982,15,42,East Region,Bedok,1.314439854,103.9088494
437386,15,43,Central Region,Geylang,1.310016762,103.8940206
449527,15,44,Central Region,Marine Parade,1.304280375,103.9067693
424302,15,42,Central Region,Geylang,1.313281747,103.9048523
425171,15,42,East Region,Bedok,1.310054931,103.9113356
438622,15,43,Central Region,Geylang,1.311585871,103.8958238
425160,15,42,East Region,Bedok,1.309451025,103.9107884
429623,15,42,Central Region,Marine Parade,1.306323124,103.9029054
425554,15,42,East Region,Bedok,1.312715359,103.9137849
425120,15,42,East Region,Bedok,1.309384437,103.9084807
439827,15,43,Central Region,Marine Parade,1.298817,103.8878728
455225,15,45,East Region,Bedok,1.3135079,103.9281489
427037,15,42,Central Region,Marine Parade,1.311838457,103.9054032
429381,15,42,Central Region,Geylang,1.312029493,103.8981614
438794,15,43,Central Region,Marine Parade,1.305727805,103.8980144
438791,15,43,Central Region,Marine Parade,1.306564714,103.8982922
424268,15,42,Central Region,Marine Parade,1.305801975,103.9072777
424239,15,42,Central Region,Marine Parade,1.305799874,103.9072847
438793,15,43,Central Region,Marine Parade,1.30593316,103.8984699
438795,15,43,Central Region,Marine Parade,1.306349113,103.8978079
456448,15,45,East Region,Bedok,1.31346565,103.9314266
427701,15,42,Central Region,Marine Parade,1.305043317,103.9060943
427063,15,42,Central Region,Geylang,1.313312137,103.9061712
424794,15,42,East Region,Bedok,1.307415442,103.9111628
424228,15,42,Central Region,Marine Parade,1.306063073,103.9070479
459135,15,45,East Region,Bedok,1.30955906,103.9183486
437838,15,43,Central Region,Marine Parade,1.303197024,103.8992673
427693,15,42,Central Region,Marine Parade,1.305678731,103.9056464
438749,15,43,Central Region,Geylang,1.310496472,103.8975014
429748,15,42,Central Region,Marine Parade,1.305609709,103.9034009
429749,15,42,Central Region,Marine Parade,1.305833511,103.9030803
427694,15,42,Central Region,Marine Parade,1.305501304,103.9057685
426446,15,42,Central Region,Geylang,1.31620611,103.903597
426237,15,42,East Region,Bedok,1.316780309,103.9102446
438920,15,43,Central Region,Geylang,1.310994792,103.8934423
427966,15,42,East Region,Bedok,1.314947209,103.9076321
458656,15,45,East Region,Bedok,1.312255053,103.9317723
426231,15,42,East Region,Bedok,1.316762822,103.9097665
425142,15,42,East Region,Bedok,1.309639559,103.9094432
428228,15,42,East Region,Bedok,1.317935198,103.911405
437874,15,43,Central Region,Marine Parade,1.297048648,103.8876448
437876,15,43,Central Region,Marine Parade,1.297410523,103.8875109
439958,15,43,Central Region,Marine Parade,1.301531286,103.8987716
425600,15,42,East Region,Bedok,1.310998319,103.9080469
438866,15,43,Central Region,Marine Parade,1.308569732,103.8995545
426223,15,42,East Region,Bedok,1.316736459,103.9096275
439945,15,43,Central Region,Marine Parade,1.302330551,103.9025709
425286,15,42,East Region,Bedok,1.309947922,103.908895
439943,15,43,Central Region,Marine Parade,1.301463738,103.9024565
439946,15,43,Central Region,Marine Parade,1.302095139,103.9019737
439947,15,43,Central Region,Marine Parade,1.301889101,103.901443
425671,15,42,East Region,Bedok,1.313012059,103.9098686
437818,15,43,Central Region,Marine Parade,1.302693026,103.8978687
436593,15,43,Central Region,Kallang,1.300905149,103.8819312
424980,15,42,Central Region,Geylang,1.313323036,103.9043604
425265,15,42,East Region,Bedok,1.310880855,103.9149345
425231,15,42,East Region,Bedok,1.310715874,103.9151086
424968,15,42,Central Region,Geylang,1.312867993,103.9046075
439942,15,43,Central Region,Marine Parade,1.30110712,103.9018634
439944,15,43,Central Region,Marine Parade,1.301766378,103.902862
429100,15,42,East Region,Bedok,1.309137083,103.9094326
429099,15,42,East Region,Bedok,1.308750898,103.9094817
428960,15,42,East Region,Bedok,1.308813388,103.9098575
429101,15,42,East Region,Bedok,1.309211858,103.9097544
427970,15,42,East Region,Bedok,1.314890959,103.9077921
439969,15,43,Central Region,Marine Parade,1.302255856,103.8995708
439968,15,43,Central Region,Marine Parade,1.301900805,103.900094
439967,15,43,Central Region,Marine Parade,1.30214949,103.9004682
439970,15,43,Central Region,Marine Parade,1.302435139,103.9000027
439966,15,43,Central Region,Marine Parade,1.30176521,103.89973
428129,15,42,Central Region,Geylang,1.312648753,103.900581
423833,15,42,East Region,Bedok,1.312451777,103.9110151
423679,15,42,Central Region,Marine Parade,1.309554935,103.9031681
437991,15,43,Central Region,Marine Parade,1.29858791,103.8861946
439974,15,43,Central Region,Marine Parade,1.301968412,103.8990672
439957,15,43,Central Region,Marine Parade,1.30137638,103.8981668
424331,15,42,Central Region,Marine Parade,1.311579914,103.9055537
439972,15,43,Central Region,Marine Parade,1.301560485,103.8976465
424352,15,42,Central Region,Marine Parade,1.311416311,103.905338
439979,15,43,Central Region,Marine Parade,1.30130776,103.9001014
427336,15,42,Central Region,Geylang,1.314928275,103.9055809
426313,15,42,East Region,Bedok,1.317608617,103.9137768
439442,15,43,Central Region,Geylang,1.312794896,103.8956638
426100,15,42,East Region,Bedok,1.316787473,103.911698
426315,15,42,East Region,Bedok,1.317608617,103.9137768
437361,15,43,Central Region,Geylang,1.310034446,103.8937482
425993,15,42,East Region,Bedok,1.314820059,103.9066268
425991,15,42,East Region,Bedok,1.315078101,103.9063725
439443,15,43,Central Region,Geylang,1.312829782,103.8959107
425365,15,42,East Region,Bedok,1.310853269,103.9134849
425342,15,42,East Region,Bedok,1.310645001,103.9122689
424165,15,42,East Region,Bedok,1.308628183,103.9135194
424166,15,42,East Region,Bedok,1.30842365,103.9135654
424164,15,42,East Region,Bedok,1.308564715,103.9132726
438951,15,43,Central Region,Geylang,1.312259032,103.8931398
424366,15,42,Central Region,Marine Parade,1.312429602,103.9060887
424214,15,42,East Region,Bedok,1.307393773,103.91606
426154,15,42,East Region,Bedok,1.316085053,103.9088007
424211,15,42,East Region,Bedok,1.30851013,103.9159398
426052,15,42,East Region,Bedok,1.316127828,103.9084893
426155,15,42,East Region,Bedok,1.31627564,103.9088031
424213,15,42,East Region,Bedok,1.307499372,103.9163562
424981,15,42,Central Region,Geylang,1.314315809,103.9036635
424210,15,42,East Region,Bedok,1.308350018,103.9156735
424212,15,42,East Region,Bedok,1.308194478,103.9160577
425746,15,42,East Region,Bedok,1.313216913,103.9138736
438620,15,43,Central Region,Geylang,1.311455375,103.8951696
425673,15,42,East Region,Bedok,1.31304905,103.910054
429634,15,42,Central Region,Marine Parade,1.30690598,103.9020767
427324,15,42,Central Region,Geylang,1.31497453,103.9049584
428094,15,42,Central Region,Geylang,1.312006623,103.9010591
458950,15,45,East Region,Bedok,1.311864085,103.9238263
437871,15,43,Central Region,Marine Parade,1.298252027,103.8870493
437824,15,43,Central Region,Marine Parade,1.302826823,103.8983558
427326,15,42,Central Region,Geylang,1.314674353,103.9049525
424162,15,42,East Region,Bedok,1.307738444,103.9137919
424215,15,42,East Region,Bedok,1.306886149,103.9137172
427282,15,42,Central Region,Geylang,1.314615336,103.9034158
424163,15,42,East Region,Bedok,1.307055592,103.9140774
424160,15,42,East Region,Bedok,1.308109895,103.9139902
437880,15,43,Central Region,Marine Parade,1.296408027,103.8885099
425774,15,42,East Region,Bedok,1.314070215,103.9148494
437878,15,43,Central Region,Marine Parade,1.296884461,103.8885841
437978,15,43,Central Region,Marine Parade,1.297321308,103.8880112
425244,15,42,East Region,Bedok,1.310876317,103.9154851
426225,15,42,East Region,Bedok,1.317548108,103.9094677
426224,15,42,East Region,Bedok,1.317260918,103.9095866
426235,15,42,East Region,Bedok,1.316835017,103.9100806
426248,15,42,East Region,Bedok,1.317172532,103.9111276
425563,15,42,East Region,Bedok,1.312091433,103.9145963
439192,15,43,Central Region,Geylang,1.309713795,103.8938137
426258,15,42,East Region,Bedok,1.316989297,103.9112375
426341,15,42,East Region,Bedok,1.314429521,103.9091131
425566,15,42,East Region,Bedok,1.312340101,103.9146554
438128,15,43,Central Region,Geylang,1.313394235,103.8923617
425346,15,42,East Region,Bedok,1.310675894,103.9127601
438129,15,43,Central Region,Geylang,1.313133116,103.8922435
437980,15,43,Central Region,Marine Parade,1.298724142,103.897227
437981,15,43,Central Region,Marine Parade,1.298145997,103.8974909
438641,15,43,Central Region,Geylang,1.31224483,103.8960208
438639,15,43,Central Region,Geylang,1.312245511,103.8960234
423953,15,42,Central Region,Marine Parade,1.309248827,103.9078158
436884,15,43,Central Region,Kallang,1.29881006,103.8843503
426691,15,42,Central Region,Geylang,1.315115608,103.9002763
425303,15,42,East Region,Bedok,1.310589193,103.9095134
423728,15,42,Central Region,Marine Parade,1.307134963,103.9049577
439874,15,43,Central Region,Marine Parade,1.300291914,103.900076
437842,15,43,Central Region,Marine Parade,1.303260899,103.8999514
439888,15,43,Central Region,Marine Parade,1.301256235,103.9008261
437276,15,43,Central Region,Marine Parade,1.307186302,103.8996659
438916,15,43,Central Region,Geylang,1.311070928,103.8924153
425710,15,42,East Region,Bedok,1.312894797,103.9123356
425145,15,42,East Region,Bedok,1.309723216,103.909708
425653,15,42,East Region,Bedok,1.312282747,103.9095598
423788,15,42,East Region,Bedok,1.316425631,103.9086643
427305,15,42,Central Region,Geylang,1.314673161,103.904415
425701,15,42,East Region,Bedok,1.312712588,103.9121252
425702,15,42,East Region,Bedok,1.312937891,103.9120507
426327,15,42,East Region,Bedok,1.317777684,103.9104257
426244,15,42,East Region,Bedok,1.317424941,103.910445
429515,15,42,Central Region,Marine Parade,1.306437055,103.9077728
438702,15,43,Central Region,Geylang,1.310176457,103.897973
425603,15,42,East Region,Bedok,1.313375285,103.9141283
425562,15,42,East Region,Bedok,1.312692864,103.9144193
425261,15,42,East Region,Bedok,1.310365601,103.9166333
425252,15,42,East Region,Bedok,1.310618018,103.9165291
425565,15,42,East Region,Bedok,1.313151973,103.9141877
425602,15,42,East Region,Bedok,1.312926215,103.9143851
425262,15,42,East Region,Bedok,1.310318404,103.9169141
426146,15,42,East Region,Bedok,1.316693044,103.9141414
426140,15,42,East Region,Bedok,1.317219315,103.913792
424340,15,42,Central Region,Marine Parade,1.310888892,103.9058693
438044,15,43,Central Region,Marine Parade,1.299594623,103.8887258
439871,15,43,Central Region,Marine Parade,1.30025166,103.9008234
423468,15,42,Central Region,Geylang,1.311401976,103.9004108
426117,15,42,East Region,Bedok,1.316909265,103.9126542
425612,15,42,East Region,Bedok,1.311993388,103.9081922
425781,15,42,East Region,Bedok,1.312083722,103.9086431
428109,15,42,Central Region,Geylang,1.31232804,103.9038122
438611,15,43,Central Region,Geylang,1.31136807,103.8947668
437831,15,43,Central Region,Marine Parade,1.30303635,103.8988131
425279,15,42,East Region,Bedok,1.309714303,103.9084964
426118,15,42,East Region,Bedok,1.317077789,103.9125864
437832,15,43,Central Region,Marine Parade,1.302969307,103.8991259
449308,15,44,Central Region,Marine Parade,1.29999592,103.9031006
425253,15,42,East Region,Bedok,1.311144995,103.9161231
425251,15,42,East Region,Bedok,1.31097064,103.9163271
424216,15,42,East Region,Bedok,1.307204199,103.915058
425399,15,42,East Region,Bedok,1.311281861,103.9153086
425163,15,42,East Region,Bedok,1.309505445,103.9112893
424218,15,42,East Region,Bedok,1.307850048,103.9147885
424217,15,42,East Region,Bedok,1.307146152,103.9147722
437826,15,43,Central Region,Marine Parade,1.30263285,103.8983979
424171,15,42,East Region,Bedok,1.307522526,103.9149252
423467,15,42,East Region,Bedok,1.308177596,103.9146518
439424,15,43,Central Region,Geylang,1.312633984,103.8949103
438867,15,43,Central Region,Marine Parade,1.30776732,103.8998807
423596,15,42,Central Region,Geylang,1.311854876,103.9015004
423472,15,42,Central Region,Geylang,1.310774756,103.8996432
437830,15,43,Central Region,Marine Parade,1.302775592,103.8986264
427711,15,42,Central Region,Marine Parade,1.304039854,103.9058032
426536,15,42,Central Region,Geylang,1.315925321,103.9029875
449305,15,44,Central Region,Marine Parade,1.299558077,103.9015239
424292,15,42,Central Region,Geylang,1.313463343,103.9048581
426552,15,42,Central Region,Geylang,1.31644579,103.9019206
438051,15,43,Central Region,Marine Parade,1.29877526,103.8885176
426411,15,42,Central Region,Geylang,1.316277265,103.9049487
458703,15,45,East Region,Bedok,1.311510223,103.9308173
458711,15,45,East Region,Bedok,1.311213852,103.9310311
458709,15,45,East Region,Bedok,1.310619974,103.9309888
458706,15,45,East Region,Bedok,1.310967111,103.930638
438133,15,43,Central Region,Geylang,1.312519699,103.8917602
424385,15,42,Central Region,Marine Parade,1.31140831,103.9062334
458704,15,45,East Region,Bedok,1.311481722,103.9306065
458708,15,45,East Region,Bedok,1.310461061,103.9306697
458705,15,45,East Region,Bedok,1.311222783,103.9306223
458707,15,45,East Region,Bedok,1.310712271,103.9306551
423911,15,42,East Region,Bedok,1.310379829,103.9113937
458710,15,45,East Region,Bedok,1.310994519,103.9310283
424382,15,42,Central Region,Marine Parade,1.311246574,103.9060156
425711,15,42,East Region,Bedok,1.313438092,103.9120125
427962,15,42,East Region,Bedok,1.314882723,103.9075033
423824,15,42,East Region,Bedok,1.313354977,103.9108582
425239,15,42,East Region,Bedok,1.310436434,103.9155575
437370,15,43,Central Region,Geylang,1.310602376,103.8932638
439893,15,43,Central Region,Marine Parade,1.302807688,103.9009889
449307,15,44,Central Region,Marine Parade,1.299995919,103.9031006
429690,15,42,Central Region,Marine Parade,1.308997291,103.899835
428762,15,42,Central Region,Marine Parade,1.304143921,103.9030409
439897,15,43,Central Region,Marine Parade,1.303365145,103.9019741
439894,15,43,Central Region,Marine Parade,1.302998483,103.9013668
458278,15,45,East Region,Bedok,1.312753297,103.9236579
438774,15,43,Central Region,Marine Parade,1.306952238,103.8991032
428524,15,42,Central Region,Geylang,1.316092733,103.9016826
427710,15,42,Central Region,Marine Parade,1.304508831,103.9054509
423763,15,42,East Region,Bedok,1.317524058,103.9089006
423912,15,42,East Region,Bedok,1.317851323,103.9089055
423762,15,42,East Region,Bedok,1.317581929,103.9091382
423725,15,42,Central Region,Marine Parade,1.307339578,103.9048023
438610,15,43,Central Region,Geylang,1.311842215,103.8947848
437050,15,43,Central Region,Marine Parade,1.307802767,103.8955513
429074,15,42,East Region,Bedok,1.309837284,103.914882
454944,15,45,East Region,Bedok,1.317693244,103.9230026
429073,15,42,East Region,Bedok,1.309877701,103.9150775
454946,15,45,East Region,Bedok,1.318110163,103.9223041
455940,15,45,East Region,Bedok,1.317801057,103.9221073
455939,15,45,East Region,Bedok,1.317801057,103.9221073
454855,15,45,East Region,Bedok,1.318302935,103.9232154
454943,15,45,East Region,Bedok,1.317693244,103.9230026
439866,15,43,Central Region,Marine Parade,1.299652269,103.8988292
455943,15,45,East Region,Bedok,1.317323797,103.9230643
429070,15,42,East Region,Bedok,1.310206047,103.9147634
454852,15,45,East Region,Bedok,1.318611071,103.922559
427060,15,42,Central Region,Marine Parade,1.312639234,103.906563
438773,15,43,Central Region,Marine Parade,1.30633784,103.8987729
427059,15,42,Central Region,Marine Parade,1.312652227,103.9061895
427884,15,42,Central Region,Geylang,1.313555786,103.904517
428104,15,42,Central Region,Geylang,1.312974209,103.9032532
423718,15,42,Central Region,Marine Parade,1.308161313,103.9049835
426608,15,42,Central Region,Geylang,1.315626172,103.900456
426283,15,42,East Region,Bedok,1.317389689,103.9125876
426121,15,42,East Region,Bedok,1.317058766,103.912857
424894,15,42,Central Region,Marine Parade,1.307064562,103.900745
439895,15,43,Central Region,Marine Parade,1.303060712,103.901687
449306,15,44,Central Region,Marine Parade,1.299558077,103.9015239
424597,15,42,Central Region,Geylang,1.311827114,103.9000611
429026,15,42,East Region,Bedok,1.309412228,103.9126067
429024,15,42,East Region,Bedok,1.309179511,103.9125907
429075,15,42,East Region,Bedok,1.309837284,103.914882
429072,15,42,East Region,Bedok,1.310206047,103.9147634
429071,15,42,East Region,Bedok,1.310206047,103.9147634
455275,15,45,East Region,Bedok,1.314619651,103.9322375
455277,15,45,East Region,Bedok,1.314490794,103.9326058
455273,15,45,East Region,Bedok,1.314378954,103.9322483
